timestamp, memory.used [MiB], memory.free [MiB], utilization.gpu [%]
2026/05/22 03:44:56.855, 13485 MiB, 2459 MiB, 12 %
2026/05/22 03:44:57.355, 13549 MiB, 2395 MiB, 2 %
2026/05/22 03:44:57.855, 13613 MiB, 2331 MiB, 12 %
2026/05/22 03:44:58.355, 13645 MiB, 2299 MiB, 10 %
2026/05/22 03:44:58.855, 13741 MiB, 2203 MiB, 0 %
2026/05/22 03:44:59.356, 13773 MiB, 2171 MiB, 0 %
2026/05/22 03:44:59.856, 13837 MiB, 2107 MiB, 0 %
2026/05/22 03:45:00.356, 13901 MiB, 2043 MiB, 0 %
2026/05/22 03:45:00.856, 13933 MiB, 2011 MiB, 0 %
2026/05/22 03:45:01.356, 13965 MiB, 1979 MiB, 12 %
2026/05/22 03:45:01.857, 14029 MiB, 1915 MiB, 0 %
2026/05/22 03:45:02.357, 14093 MiB, 1851 MiB, 0 %
2026/05/22 03:45:02.857, 14125 MiB, 1819 MiB, 10 %
2026/05/22 03:45:03.357, 14189 MiB, 1755 MiB, 0 %
2026/05/22 03:45:03.857, 14253 MiB, 1691 MiB, 0 %
2026/05/22 03:45:04.358, 14349 MiB, 1595 MiB, 0 %
2026/05/22 03:45:04.858, 14355 MiB, 1589 MiB, 0 %
2026/05/22 03:45:05.358, 15839 MiB, 105 MiB, 100 %
2026/05/22 03:45:05.858, 15871 MiB, 73 MiB, 3 %
2026/05/22 03:45:06.358, 3999 MiB, 11945 MiB, 4 %
